stationid	new_part	shahrestan	subbasin_i	Longitude	Latitude	new_elevation
339999334	2	27	319	46.7	36.9	2114
339999335	2	66	321	46.05	36.216667	1759
339999336	2	9	19	47.366667	36.616667	2667
339999337	2	9	19	47.333333	36.716667	2618
339999345	2	31	319	46.833333	36.866667	2167
339999347	2	31	319	46.466667	37.016667	1729
339999508	2	66	321	46.4	35.966667	1952
339999526	2	27	319	46.566667	36.633333	1345
339999528	2	31	319	46.75	36.983333	1838
339999530	2	31	319	46.216667	36.883333	1347
339999572	2	101	31	53.264722	36.347333	401
339999917	2	31	317	45.933333	37.05	1287
339999919	2	66	321	46.55	36.166667	1584
339999921	2	22	319	46.433333	36.583333	1592
339999923	2	31	319	46.466667	36.95	1591
339999925	2	31	319	46.233333	36.9	1336
339999973	2	66	321	46.35	36.1	1510
339999975	2	356	317	46.55	37.316667	1721
339999979	2	356	319	46.55	37.216667	1633
339999987	2	66	321	46.166667	36.216667	1859
349999001	2	30	316	45.616667	36.716667	1535
349999002	2	30	316	45.633333	36.533333	1722
349999003	2	30	316	45.616667	36.7	1369
349999004	2	30	318	45.833333	36.65	1915
349999005	2	30	316	45.7	36.683333	1605
349999007	2	30	316	45.716667	36.766667	1312
349999009	2	30	316	45.7	37.0	1276
349999011	2	21	315	45.033333	37.0	1565
349999012	2	21	315	45.183333	37.116667	1862
349999013	2	21	315	45.083333	37.033333	1463
349999014	2	34	46	45.383333	36.8	1755
349999015	2	21	315	45.126787	36.966197	1454
349999017	2	32	314	45.366667	36.933333	1332
349999019	2	32	314	45.383333	36.966667	1311
349999020	2	21	315	45.15	37.083333	1484
349999021	2	30	316	45.65	36.9	1452
349999022	2	32	314	45.3	37.083333	1498
349999023	2	30	332	45.683333	37.016667	1272
349999025	2	30	316	45.733333	36.783333	1314
349999028	2	25	316	45.466667	36.433333	2098
349999029	2	32	315	45.266667	36.983333	1338
349999031	2	32	315	45.266667	36.983333	1338
349999033	2	356	319	46.55	37.216667	1633
349999037	2	21	315	45.016667	36.95	1854
349999039	2	21	315	45.15	36.916667	1490
349999042	2	21	315	45.016667	36.95	1854
349999045	2	20	313	45.266667	37.25	1489
349999049	2	356	319	46.55	37.216667	1633
349999053	2	30	316	45.666667	36.633333	1625
349999055	2	30	316	45.616667	36.633333	1606
349999057	2	30	316	45.583333	36.6	1556
349999059	2	30	316	45.716667	36.566667	1808
349999100	2	32	314	45.616667	36.966667	1276
349999112	2	32	314	45.6	36.95	1289
349999525	2	25	45	45.45	36.1	1600
349999912	2	32	314	45.566667	36.883333	1349
349999915	2	32	314	45.3	37.083333	1498
349999918	2	32	314	45.333333	36.883333	1728
359999001	2	20	309	45.15	37.35	1361
359999002	2	21	309	45.1	37.166667	1813
359999003	2	20	312	44.9	37.283333	1496
359999005	2	20	309	45.066667	37.383333	1535
359999006	2	20	312	44.966667	37.216667	1590
359999007	2	20	309	45.233333	37.4	1283
359999008	2	20	312	44.9	37.3	1521
359999009	2	20	311	44.866667	37.433333	1664
359999011	2	20	309	45.016667	37.5	1409
359999013	2	20	309	45.25	37.55	1280
359999015	2	20	309	45.016667	37.6	1369
359999016	2	20	310	44.633333	37.916667	1939
359999017	2	20	311	44.85	37.55	1737
359999018	2	20	310	44.716667	37.816667	1906
359999019	2	20	309	45	37.616667	1384
359999020	2	20	309	44.95	37.666667	1367
359999021	2	20	16	44.633333	37.583333	1844
359999023	2	20	310	44.566667	37.833333	1792
359999025	2	20	310	44.7	37.75	1570
359999026	2	20	309	45.2	37.7	1282
359999027	2	20	310	44.633333	37.716667	1698
359999029	2	20	310	44.766667	37.683333	1511
359999031	2	20	309	44.9	37.666667	1596
359999033	2	20	309	45.133333	37.716667	1289
359999035	2	20	309	44.966667	37.866667	1471
359999037	2	20	309	45.183333	37.65	1293
359999039	2	20	309	44.883333	37.6	1541
359999041	2	20	311	44.8	37.583333	1565
359999043	2	20	311	44.783333	37.483333	1828
359999045	2	20	311	44.8	37.616667	1512
359999082	2	20	309	45.25	37.6	1300
359999086	2	20	309	45.016667	37.483333	1772
359999100	2	20	309	45.033333	37.533333	1398
359999201	2	1	332	45.316667	37.316667	1262
359999207	2	20	313	45.3	37.166667	1591
359999333	2	356	319	46.55	37.216667	1633
359999334	2	27	319	46.7	36.9	2114
359999335	2	66	321	46.666667	36.216667	1819
359999337	2	23	320	47.066667	36.7	2628
359999339	2	356	319	46.55	37.216667	1633
359999340	2	356	319	46.55	37.216667	1633
359999961	2	356	322	46.3	37.5	1695
369999001	2	26	308	44.6	38.083333	1508
369999002	2	26	308	44.766667	38.183333	1373
369999003	2	26	308	44.6	38.183333	1756
369999005	2	26	308	44.733333	38.333333	1679
369999006	2	26	308	44.833333	38.2	1344
369999007	2	26	308	44.816667	38.15	1350
369999008	2	20	308	44.783333	38.016667	1806
369999009	2	26	308	44.866667	38.116667	1458
369999010	2	26	308	44.983333	38.216667	1284
369999011	2	26	308	44.933333	38.233333	1296
369999014	2	26	308	44.85	38.066667	1495
369999021	2	26	308	44.283333	37.883333	2490
369999050	2	20	309	45.033333	37.983333	1342
369999222	2	20	308	45.066667	38.066667	1487
369999251	2	26	308	44.483333	38.283333	2407
379999981	2	353	331	45.183333	38.333333	1489
379999983	2	432	332	45.366667	38.183333	1268
379999985	2	357	6	45.366667	38.45	1310
389999001	2	353	330	45.616667	38.233333	1741
389999002	2	353	330	45.466667	38.183333	1273
389999006	2	353	330	45.7	38.233333	1822
389999008	2	353	330	45.7	38.15	1340
389999010	2	357	330	45.783333	38.316667	2361
389999982	2	353	330	45.983333	38.283333	1390
389999984	2	353	330	45.683333	38.183333	1454
419999001	1	190	364	51.3	33.983333	1120
419999002	1	190	364	51.216667	33.783333	2106
419999003	1	190	364	51.366667	33.95	1034
419999004	1	190	364	51.366667	34.016667	965
419999005	1	190	364	51.419722	33.728333	1982
419999006	1	190	364	51.4	33.7	2350
419999007	1	190	364	51.492778	33.776389	1595
419999008	1	174	364	51.5	34.066667	903
419999009	2	197	362	50.032778	33.385278	2034
419999010	2	197	362	50.083333	33.4	2005
419999012	2	197	362	50.1	33.416667	1984
419999013	2	85	363	50.083333	33.65	1814
419999014	1	190	364	51.416667	33.733333	1963
419999015	1	85	362	50.35	33.7	1650
419999016	2	197	362	50.183333	33.433333	1889
419999018	1	190	373	51.340833	33.5925	2459
419999020	1	190	364	51.6	33.716667	1714
419999021	1	87	360	50.6	34.066667	1560
419999024	2	83	356	49.7	34.083333	1739
419999025	1	122	359	50.782222	34.570833	992
419999027	1	122	342	51.166667	34.808333	822
419999028	1	122	358	50.993889	34.257778	1966
419999030	1	122	359	50.75	34.566667	1022
419999033	2	86	350	49.145556	34.424167	1669
419999034	1	190	364	51.416667	33.983333	949
419999036	2	84	346	49.7	34.833333	1763
419999038	2	83	356	49.705556	34.086944	1744
419999040	2	83	356	49.4925	34.4125	1825
419999041	2	431	349	48.4175	34.825833	1960
419999042	2	82	356	50.001389	34.536944	2119
419999043	2	424	349	48.338889	34.924722	1777
419999044	2	83	356	49.85	34.3	1685
419999045	2	424	349	48.341111	34.954444	1767
419999046	2	90	354	49.2	33.966667	1990
419999047	2	424	349	48.560833	35.030556	1683
419999048	1	89	344	50.35	35.066667	1098
419999049	2	426	347	49.316944	35.371944	2045
419999050	1	14	551	53.838333	31.653611	2354
419999051	2	426	347	49.318889	35.278611	1906
419999052	2	426	347	49.133611	35.278611	1779
419999053	2	427	347	49.242778	35.095833	1582
419999054	2	90	355	49.4	33.85	2227
419999055	2	84	346	50.036667	34.886389	1197
419999057	1	89	346	50.145556	34.912222	1096
419999058	2	89	343	49.708333	35.133889	1673
419999059	2	89	343	50.012222	35.030278	1313
419999060	2	90	352	49.466667	33.966667	1872
419999062	2	423	349	48.133333	34.85	2289
419999063	2	117	340	49.219444	35.65	1758
419999065	2	117	340	49.2	35.633333	1790
419999066	2	117	340	49.20194	35.633611	1785
419999067	2	117	338	49.284167	35.762778	1574
419999069	2	117	340	49.429722	35.658611	1808
419999071	2	119	338	49.92	35.880278	1216
419999072	1	190	364	51.408333	33.670278	2369
419999073	2	2	338	49.379167	36.060278	1424
419999074	2	86	351	49.183333	34.366667	1724
419999075	2	119	338	49.834444	35.936667	1230
419999077	2	117	338	49.616667	35.55	1889
419999079	2	119	338	49.85	35.588611	1805
419999080	1	89	344	50.416667	34.983333	967
419999082	1	89	344	50.466667	34.883333	944
419999086	2	4	341	48.75	36.133333	1848
419999087	2	118	338	50.226667	36.2625	1449
419999088	2	4	339	48.933333	36.05	2139
419999089	2	116	338	50.371944	36.146944	1356
419999090	2	4	341	48.8	35.966667	1707
419999091	2	116	338	50.5	36.1	1422
419999092	2	4	341	48.683333	35.8	1882
419999093	2	310	337	50.75	36.05	1972
419999094	2	117	341	48.955278	35.904722	1681
419999095	2	310	337	50.833333	35.95	1429
419999096	2	117	341	48.933333	35.733333	2281
419999097	2	314	337	50.5	35.833333	1154
419999099	1	48	335	50.75	35.683333	1127
419999100	2	117	340	49.183333	35.533333	2253
419999101	2	313	365	51.15	36.033333	2147
419999103	2	313	365	51.033333	35.833333	1438
419999106	2	39	365	51.266667	35.8	2018
419999108	2	117	341	49.116667	35.633333	2093
419999110	2	117	347	49.383333	35.433333	2538
419999112	2	7	339	48.983333	36.466667	2070
419999114	2	2	339	48.916667	36.266667	2221
419999115	2	43	368	51.5425	35.865	1789
419999116	2	2	339	49.033333	36.433333	1976
419999117	2	43	368	51.55	35.85	1809
419999118	1	49	366	51.65	35.166667	834
419999119	2	43	368	51.683333	35.783333	1610
419999120	1	131	500	51.916667	35.333333	944
419999121	2	51	367	51.8	35.616667	1333
419999122	2	2	339	49.083333	36.016667	1961
419999124	2	2	339	49.055556	36.169722	1915
419999127	1	49	366	51.533333	35.233333	833
419999128	2	120	338	49.5	36.166667	1711
419999131	2	84	345	50.011667	34.692778	1908
419999132	2	120	338	49.45	35.933333	1467
419999133	1	88	334	50.7625	35.319722	1136
419999134	2	120	338	49.6	35.966667	1302
419999135	2	39	365	51.233333	35.866667	2112
419999136	2	116	338	50.483333	36.033333	1219
419999137	2	310	337	50.833333	36.033333	1983
419999138	2	120	338	49.716667	36.066667	1254
419999140	2	120	338	49.783333	36.066667	1233
419999142	2	119	338	49.733333	35.8	1370
419999143	2	43	365	51.366667	35.8	1793
419999144	2	119	338	49.866667	35.733333	1376
419999146	2	119	338	49.883333	35.816667	1230
419999148	2	119	338	49.916667	35.933333	1208
419999150	2	120	338	49.583333	36.233333	1580
419999152	2	43	368	50.773611	35.699444	1142
419999156	2	121	338	49.7	36.35	1444
419999158	2	120	338	49.766667	36.233333	1286
419999160	2	120	338	49.816667	36.166667	1245
419999161	2	313	365	51	35.833333	1386
419999162	2	121	24	50.016667	36.533333	2037
419999163	2	43	368	51.683333	35.8	1703
419999164	2	121	338	49.883333	36.2	1252
419999168	2	121	338	49.883333	36.466667	1842
419999170	2	88	338	49.65	35.45	2112
419999171	1	122	344	50.383333	34.633333	1368
419999172	2	119	338	49.933333	35.55	1905
419999173	2	424	349	48.302778	35.049444	1862
419999174	2	428	348	48.3	35.3	2039
419999176	2	121	338	50	36.266667	1298
419999178	2	119	338	50	36.1	1201
419999179	2	89	343	49.683333	35.116667	1646
419999180	2	118	338	50.083333	36.133333	1201
419999182	2	119	338	50.066667	36.016667	1169
419999183	2	428	348	48.446389	35.495	1807
419999184	2	121	338	50.1	36.416667	1805
419999186	2	121	338	50.116667	36.4	1824
419999188	2	121	338	50.116667	36.35	1648
419999190	2	118	338	50.116667	36.216667	1273
419999191	2	43	365	51.483333	35.816667	1716
419999192	2	116	338	50.366667	36.266667	1880
419999193	2	117	341	49.066667	35.833333	1643
419999194	2	118	338	50.266667	36.233333	1451
419999196	2	116	338	50.166667	36.15	1217
419999198	2	119	338	50.116667	35.916667	1162
419999200	2	119	338	50.016667	35.783333	1238
419999202	1	119	338	50.233333	35.75	1184
419999204	2	116	338	50.6	36.116667	1847
419999208	2	116	338	50.55	36.05	1342
419999211	2	43	368	51.65	35.85	2034
419999212	1	88	334	50.433333	35.283333	1302
419999215	2	121	338	49.8	36.416667	1634
419999216	2	121	338	49.666667	36.383333	1526
419999217	1	87	360	50.8	34.083333	1987
419999218	2	310	337	50.8	35.95	1415
419999219	2	121	338	50.045556	36.331944	1418
419999220	2	310	337	50.95	36.05	2265
419999222	2	310	337	51.033333	36.033333	2789
419999232	2	313	365	51.1	35.983333	1855
419999233	2	197	362	50.3525	33.351944	1978
419999235	2	310	337	50.783333	36.033333	1953
419999236	2	41	365	51.033333	35.516667	1065
419999240	2	121	338	50.033333	36.416667	1830
419999241	2	181	362	50.068611	33.373333	2055
419999242	2	43	368	51.5	36.0	2825
419999246	2	39	365	51.3	35.733333	1301
419999248	2	39	365	51.466667	35.716667	1252
419999254	2	43	365	51.45	35.85	2886
419999256	2	43	365	51.45	35.816667	1699
419999262	2	43	368	51.65	35.983333	2521
419999263	2	431	349	48.574722	34.703889	2125
419999264	2	43	368	51.583333	36.0	2509
419999265	2	431	349	48.600278	34.758611	1925
419999270	2	43	368	51.466667	35.933333	2112
419999279	1	87	359	50.561944	34.142778	1358
419999280	2	43	368	51.666667	35.833333	1829
419999282	2	43	368	51.783333	35.816667	2187
419999285	2	39	365	51.336111	35.876944	2575
419999291	2	43	368	51.583333	35.966667	2231
419999292	1	49	366	51.55	35.366667	913
419999296	1	49	366	51.683333	35.216667	830
419999298	1	185	361	50.760556	33.706389	2107
419999300	1	49	366	51.65	35.316667	910
419999301	2	426	348	48.753056	35.364722	1745
419999306	2	2	339	49.4	36.2	1994
419999307	2	121	25	49.411944	36.5175	1172
419999310	2	116	338	50.35	36.083333	1221
419999312	2	121	338	50.033333	36.35	1484
419999314	2	313	365	50.816667	35.716667	1161
419999316	2	310	337	50.683333	36.0	1383
419999318	2	310	337	50.683333	36.016667	1472
419999320	2	43	368	51.533333	35.866667	1974
419999322	2	43	368	51.716667	35.816667	1916
419999330	2	313	365	51.2	36.033333	1873
419999332	2	313	365	51.333333	36.083333	2679
419999334	2	313	365	51.4	36.066667	2714
419999336	2	313	365	51.35	35.966667	2277
419999337	2	119	338	49.885	35.5925	1676
419999343	2	426	347	49.083333	35.533333	2242
419999345	2	426	348	48.883333	35.6	2095
419999347	2	424	349	48.2	34.833333	2096
419999353	2	424	349	48.25	35.1	2060
419999421	1	122	358	50.866667	34.333333	1685
419999447	1	174	364	51.434167	34.078333	900
419999449	1	190	364	51.55	33.7	2124
419999498	2	42	365	51.266667	35.366667	931
419999500	2	89	343	49.5	35.233333	1840
419999501	2	85	143	49.688333	33.634722	2026
419999502	2	89	343	49.666667	35.1	1645
419999503	1	122	359	50.5225	34.316944	1271
419999504	2	90	351	49.283333	34.133333	2211
419999507	1	87	359	50.620556	34.0875	1428
419999508	2	116	338	50.516667	36.05	1279
419999509	1	190	364	51.133333	33.966667	1722
419999511	1	190	364	51.066667	34.033333	1762
419999512	1	174	364	51.766667	33.883333	953
419999519	2	181	362	50.316667	33.216667	2248
419999521	2	181	362	50.583333	33.2	2275
419999522	2	85	363	50.116667	33.683333	1779
419999541	2	89	343	49.75	35.216667	2374
419999543	1	82	359	50.283333	34.366667	1716
419999545	1	185	361	50.816667	33.683333	1866
419999547	2	83	356	50.05	34.2	1694
419999549	2	91	356	49.7	34.533333	1823
419999551	2	84	346	49.666667	34.866667	1423
419999553	1	93	360	50.583333	33.883333	1550
419999555	1	93	360	50.439167	33.781944	1606
419999559	2	117	340	49.489444	35.463889	2232
419999560	2	90	142	49.236944	33.78	2058
419999562	2	83	352	49.516667	34.166667	2486
419999563	2	90	142	49.288611	33.6325	1824
419999564	2	90	142	49.094722	33.888333	2247
419999565	2	84	346	49.589722	34.907778	1462
419999566	2	89	343	49.716667	35.25	2304
419999567	2	90	143	49.511944	33.739444	2048
419999568	2	85	363	49.883333	33.45	2215
419999569	2	85	363	49.883333	33.45	2215
419999571	2	39	365	51.285556	35.853611	1774
419999573	2	39	365	51.284722	35.853333	1772
419999574	2	51	368	51.7925	35.731667	1732
419999575	2	39	365	51.32	35.803889	2229
419999576	2	86	351	49.356111	34.169167	1794
419999601	2	197	362	50.366667	33.5	1784
419999618	2	2	339	49.066667	36.3	1689
419999630	2	120	338	49.466667	36.15	1629
419999633	2	121	25	49.35	36.683333	384
419999636	2	120	338	49.65	35.883333	1345
419999725	2	178	362	49.978333	33.244167	2290
419999733	2	72	138	49.716667	33.25	2151
419999772	2	43	368	51.583333	35.9	2126
419999774	2	43	368	51.7	35.85	2226
419999776	2	43	368	51.616667	35.9	2496
419999802	1	195	544	52.033333	33.4	1672
419999820	2	51	367	51.866667	35.7	1678
419999822	2	51	368	51.7	35.683333	1460
419999824	2	51	368	51.816667	35.766667	2016
419999826	2	40	367	51.883333	35.8	2183
419999828	2	40	367	52.066667	35.75	2162
419999830	2	40	367	52.016667	35.65	1745
419999832	2	42	365	51.533333	35.55	996
419999834	2	43	29	51.766667	35.866667	2808
419999836	2	313	365	51.15	36.016667	1840
419999838	2	119	336	50.183333	35.683333	1360
419999839	2	90	352	49.403889	33.933056	1917
419999840	2	39	365	51.4	35.75	1438
419999842	2	39	365	51.383333	35.7	1212
419999844	2	39	365	51.583333	35.75	1542
419999851	2	72	138	49.65	33.066667	1841
419999859	1	88	334	49.958056	35.335278	1877
419999861	2	85	363	50.033333	33.6	1856
419999862	2	85	363	49.957222	33.518889	2036
419999863	2	85	363	49.966667	33.816667	2005
419999864	2	85	363	49.966667	33.816667	2005
419999865	2	85	363	49.816667	33.566667	2092
419999866	2	85	143	49.7	33.65	2050
419999869	2	85	143	49.683333	33.633333	2017
419999870	2	40	367	51.883333	35.616667	1496
419999871	2	85	363	50.233333	33.7	1717
419999873	1	122	344	50.183333	34.683333	2050
419999876	2	39	365	51.466667	35.75	1341
419999877	1	309	336	50.35	35.733333	1148
419999881	2	92	350	49.316667	34.7	1741
419999883	2	90	353	49.2	34.116667	2067
419999887	2	428	348	48.816667	35.266667	1734
419999899	2	117	347	49.166667	35.566667	2103
419999902	2	429	350	48.983333	34.55	1676
419999904	2	426	348	48.633333	35.533333	2156
419999906	2	426	347	48.933333	35.266667	1758
419999918	2	310	337	50.633333	35.833333	1194
419999919	1	49	366	51.55	35.266667	861
419999921	2	43	368	51.75	35.85	2288
419999922	2	92	346	49.383333	34.85	2130
419999932	2	313	365	51.083333	35.933333	1928
419999946	2	117	340	49.15	35.6	2023
419999959	2	90	355	49.4	33.866667	2278
419999973	1	87	360	50.683333	33.983333	1513
419999974	2	185	361	50.7	33.466667	2186
419999975	1	87	361	50.879167	33.894444	1857
419999976	1	87	361	50.866667	33.933333	1929
419999977	1	122	344	50.3225	34.730556	1345
419999978	2	181	382	50.433333	33.166667	2741
419999982	1	122	358	50.866667	34.633333	944
419999984	1	122	358	50.88	34.64	933
419999985	2	181	362	50.333333	33.2	2325
419999986	2	117	340	49.19	35.620833	1836
419999991	2	178	362	50.1	33.083333	2428
419999992	2	178	362	50.05	33.166667	2302
419999998	2	119	338	50.116667	35.916667	1162
429999001	2	341	384	50.130833	32.456667	2293
429999003	2	337	384	50.458056	32.658056	2067
429999004	2	187	380	50.483333	33.016667	2341
429999005	2	187	380	50.431111	32.822222	2121
429999007	2	196	378	50.7875	32.715	2024
429999009	2	338	378	50.894722	32.498333	1836
429999011	1	191	377	51.229444	32.379444	1723
429999013	1	192	377	51.466667	32.366667	1699
429999014	1	179	374	51.15	32.7	1843
429999016	1	10	417	53.450833	30.889444	1466
429999017	1	189	374	51.516667	32.55	1617
429999018	1	190	373	51.340833	33.5925	2459
429999019	1	189	374	51.616667	32.466667	1633
429999020	1	176	370	51.65	32.65	1581
429999021	1	176	370	51.683333	32.633333	1576
429999022	1	185	373	51.183333	33.433333	1971
